time_h,time_d,A_gut,A_central,C_mgL,C_uM,KRAS_GDP,KRAS_GTP,KRAS_drug,TE,KRAS_GTP_norm,R,E,E_norm,T,T_change_pct,Z
3757.0,156.54166666666666,0.0015840537832533508,139.55936679029455,0.6614187999540025,1.1798408846842714,0.09759583504754628,0.010150170851337582,0.8922539941011162,0.8922539941011162,0.1031257358495899,1.1040269523289812,0.8909272195824335,0.8909272195824335,0.8967944729345118,-10.320552706548824,0.9458010094264409
3757.5,156.5625,0.0009607791022635838,130.21409393251855,0.6171284072631211,1.1008355463130952,0.10178013299030485,0.010352537406627555,0.8878673296030677,0.8878673296030677,0.10518178005133602,1.104410673719004,0.8893845637483053,0.8893845637483053,0.8968114584082081,-10.318854159179192,0.9458029097727647
3758.0,156.58333333333334,0.0005827411556741397,121.49440977872442,0.5758028899465613,1.02711896173129,0.10609704071465811,0.010588948848794168,0.8833140104365479,0.8833140104365477,0.10758372030374881,1.1048119555947418,0.8881658583051375,0.8881658583051375,0.896826871164491,-10.3173128835509,0.9458043224413013
3758.5,156.60416666666666,0.0003534515637869713,113.35851350534352,0.5372441398357513,0.9583377449799345,0.11054354610222769,0.01085749072740709,0.8785989631703655,0.8785989631703652,0.11031210579045611,1.1052251576765226,0.8872751144250751,0.8872751144250751,0.8968410887202067,-10.315891127979327,0.9458052305915006
3759.0,156.625,0.00021437866762443052,105.76736693617309,0.5012671418775976,0.8941618656396674,0.11511670125961838,0.011156413625136585,0.8737268851152452,0.873726885115245,0.11334916243138778,1.1056446678969438,0.8867143702873169,0.8867143702873169,0.8968544869535926,-10.31455130464074,0.9458056179212591
3759.5,156.64583333333334,0.00013002743065942783,98.68452404224428,0.4676991660769871,0.8342832074152463,0.11981355688624483,0.011484114471270046,0.8687023286424853,0.8687023286424851,0.11667860302810373,1.1060649321669591,0.8864839832391379,0.8864839832391379,0.8968674396214558,-10.313256037854423,0.9458054686447849
3760.0,156.66666666666666,7.886613297785891e-05,92.0759659804335,0.43637898568925826,0.7784141735448774,0.12463111463901887,0.01183911929444461,0.8635297660665368,0.8635297660665365,0.12028545203155731,1.106480479275208,0.8865828811455527,0.8865828811455527,0.8968803181882564,-10.311968181174358,0.9458047674776567
3760.5,156.6875,4.783504348051974e-05,85.90994388476864,0.4071561321553016,0.7262863577511623,0.12956629448590412,0.012220067231437665,0.8582136382826584,0.8582136382826582,0.12415588307140676,1.1068859415618921,0.8870087779937281,0.8870087779937281,0.8968934919051849,-10.310650809481514,0.9458034996284064
3761.0,156.70833333333334,2.9013645443759578e-05,80.15683007934983,0.3798901899495253,0.6776492863887358,0.1346159131722688,0.012625695853600249,0.8527583909741311,0.8527583909741311,0.12827706987257861,1.1072760720129302,0.8877583580614348,0.8877583580614348,0.8969073280875821,-10.309267191241789,0.9458016507948568
3761.5,156.72916666666666,1.7597889856223363e-05,74.78897796170887,0.3544501325199472,0.632269233892164,0.139776670838843,0.013054827881889755,0.8471685012792673,0.8471685012792673,0.13263705128,1.1076457583098187,0.8888274321618546,0.8888274321618546,0.8969221925504006,-10.307780744959938,0.9457992071637025
3762.0,156.75,1.0673730926730787e-05,69.78059050565881,0.3307136990789517,0.5899281110933852,0.14504514401268842,0.013506359231534138,0.8414484967557776,0.8414484967557774,0.13722460979238693,1.1079900343015854,0.890211069494659,0.890211069494659,0.8969384501707501,-10.306154982924987,0.94579615541248
