patient,scenario,best_change_pct,final_change_pct,change_wk9_pct,erk_rebound_72h,time_nadir_d,ttp_d,G_fb,k_GEF_basal,k_bind,rho_grow,rho_kill,tau_R,k_Z_up,alpha_Z,beta_Z,Z_0,f_block
149,nsclc_mono,-83.84041859857614,-83.84041859857614,-67.26500561197011,36.83111028614561,180.0,,0.3900406001612255,0.02367553693897714,0.0869462776128897,0.00029290806315175946,0.004327830454291487,27.279025239286018,0.0019948979008713986,4.132515567616146,0.6463015398285755,0.017995563660032413,0.0
150,nsclc_mono,-7.137588306546416,399.7409220973508,287.7479538620152,67.17337789692768,4.0,25.333333333333332,1.2757730050754088,0.03424885043151093,0.19619431648731003,0.0008928081479664344,0.004191346408774525,36.540713632023454,0.005178770301419977,9.99123830862401,1.543840591037724,3.93639238225021e-05,0.0
151,nsclc_mono,-99.88037007612006,-99.88037007612006,-95.03308257457738,42.80383796776042,180.0,,0.6258740331698083,0.037519609229360935,0.06982561594895367,0.00022076170412481218,0.0073249547024706665,41.37062872009834,0.0025339574100682236,2.1406973624553745,0.3699153906800709,9.31984382941206e-06,0.0
152,nsclc_mono,-7.9513593655824994,0.6205253812701761,-6.735667804888578,50.16117742668818,33.0,,1.1769713358778064,0.021561032329671586,0.18581855098619832,0.0007329751772124955,0.002436120316325953,25.330115172343913,0.00306608056087085,6.263983007447831,0.4392080211355345,0.3336937445956309,0.0
153,nsclc_mono,-29.27228053441693,-29.27228053441693,-16.069428343259762,61.64964441484882,180.0,,0.21625311361860994,0.02778956056700551,0.1185192614135997,0.00026224907345228726,0.002286506104091971,40.36481868675,0.0031209074862154937,4.6219140004813655,0.6647790781726722,0.5923776075629995,0.0
154,nsclc_mono,-86.87208795066597,-86.87208795066597,-61.67159971803902,47.51788372154018,180.0,,0.5497700132094344,0.02682657024545153,0.07358009163158004,0.0002998571500218779,0.003151960984877317,40.473622896763246,0.001351281561432396,2.9948667432009772,0.46721925662156977,0.26736979308921227,0.0
155,nsclc_mono,-97.12869480216312,-97.12869480216312,-74.90679114161235,57.98248944039652,180.0,,1.5236635012864457,0.02103671579435424,0.11328786073259184,0.0004564533862810177,0.005690070808901635,42.25906195012771,0.009393611600717408,2.2827135995690044,0.3490818147940186,0.0389103455725929,0.0
156,nsclc_mono,-9.85967650903662,119.5721648150967,20.597263344990722,50.773889623949906,10.0,46.333333333333336,0.8346501123847332,0.032941866040310144,0.13498690602295133,0.0005295040067664489,0.005149182690474359,40.88152139034925,0.005586219166546612,14.223365893780215,0.78932371165794,0.020919343761440546,0.0
157,nsclc_mono,-12.701122201008374,356.6155889449135,88.52193014643555,74.92630570448678,7.0,28.333333333333332,1.091165712676166,0.030766389266904132,0.10819388074660953,0.00022631543528114665,0.004260163270671537,24.500159849797626,0.0031887906443098524,5.090270584208783,2.1071472500905917,0.05519445792480684,0.0
158,nsclc_mono,-96.67353851031551,-96.67353851031551,-75.79982275017478,29.57630318605372,180.0,,0.5215264386960237,0.018262164794723798,0.16148597736367415,0.0004833937262737728,0.003497186736119673,27.667275231141943,0.003460764868018603,1.9623236151474754,0.3204002187452915,0.012455862744122866,0.0
159,nsclc_mono,-1.0293083036584605,112.43965465135561,21.698083070039043,69.44988060354333,9.0,59.0,1.5629378723249623,0.06759255130791575,0.09937953920580579,0.0008135176760537321,0.002064629706027714,25.078736890118016,0.0016822919085971407,5.139652531571288,0.573652551842028,0.3501299073190208,0.0
160,nsclc_mono,-77.93210282275221,-77.93210282275221,-44.337888363072906,37.93138699972137,180.0,,0.926710977947492,0.02719037277529788,0.2888199798219006,0.0004911592785550372,0.0030049436975753572,30.59357929503258,0.004130192855575566,3.9837695113743923,0.2943358976369836,0.446018551678753,0.0
161,nsclc_mono,-98.1809951587113,-98.1809951587113,-86.79598251697188,52.508236097418504,180.0,,1.4641302249798291,0.036021084119539575,0.15186069742844013,0.00028934627311302845,0.004914645987354555,37.15523968020519,0.0012507770284120804,1.8661765974145927,0.6886773223580008,0.1391382508253884,0.0
162,nsclc_mono,-18.45224619076513,47.90543614993632,-3.120767733608698,59.54381596797666,15.0,66.0,1.2651502074787577,0.027409581105852572,0.24282770143826973,0.00014533981391814612,0.003960524660228292,33.70064247012419,0.004295552995079203,4.3166543947541856,1.1334356419207434,0.1130009751172529,0.0
163,nsclc_mono,-67.96944124595674,-67.96944124595674,-45.377258477558925,56.59303232541458,180.0,,1.6663935551392353,0.030579140693804407,0.1486815688864303,0.000639818568491005,0.0027528575329560274,41.480252921479185,0.004409644319654605,1.2498089401239594,0.5872714029811429,0.04614529251494824,0.0
164,nsclc_mono,-83.13871895400278,-83.13871895400278,-51.95086157749166,58.85006804179548,180.0,,2.4163981251606668,0.03961633148354257,0.1656256806704187,0.00046193719695460464,0.0037217761742060233,55.285368195204384,0.00747353393937192,2.8306653749704394,0.26144976821552046,0.009696552922655938,0.0
165,nsclc_mono,-77.70190902473817,-77.70190902473817,-45.31959117932421,55.23948274584822,180.0,,0.5742812516329613,0.017665677196514757,0.10659533267235982,0.0004255319055102626,0.003087524374532173,24.840187208189462,0.010396918089274608,2.056000945455237,0.527607634345922,0.1874237512431293,0.0
166,nsclc_mono,-10.88636690572249,109.9902565815774,14.586514048076538,53.6922125113638,13.0,52.0,0.9132083422365893,0.022427010937213002,0.11947519596298545,0.000369759109426032,0.0025026651862687654,36.82980781944665,0.005086648957990504,5.047845720717049,0.8671770362571635,0.013404157483111035,0.0
167,nsclc_mono,-12.918797709351981,-1.5838596425688967,-10.625561096754254,57.25373126656024,26.0,,1.2182274620016147,0.04160810911831086,0.22374177296194012,0.00023217378480905793,0.0030731924300954646,23.631499448548944,0.005386243293982976,5.69498396253191,0.817841224112611,0.11685373699094329,0.0
168,nsclc_mono,-68.19729895491045,-68.19729895491045,-61.94005730978148,54.73471176510453,180.0,,1.3266385435101296,0.016505114792870614,0.13893873930825007,0.0003482715018701235,0.004836021851707514,41.128974365602254,0.001880817984682075,2.848868296147093,0.8537272302625064,0.16251187778575452,0.0
169,nsclc_mono,-38.091499308077495,119.92465525259294,-9.930538389268284,66.9562740522641,18.0,42.0,1.4963757954484567,0.02343142450423886,0.08994168923504497,0.00036637973596734296,0.005551648762798861,35.86073393281638,0.004501807374220877,1.8925052572389451,0.980483794224895,0.00026504455424846654,0.0
170,nsclc_mono,-2.2517520889087983,399.99999999726805,399.0307093167237,104.87032374357004,2.0,23.333333333333332,1.706864430871241,0.025075301841292086,0.09786951897904579,0.0005965745857193991,0.0029672446998563707,25.8726243106993,0.0036718282160203273,3.927599835198987,3.4760627723902484,0.06634510755545693,0.0
171,nsclc_mono,-7.733113570115268,272.34175460996084,57.542628679264936,58.21849655137267,9.0,31.666666666666668,1.0277724297396065,0.02841870009281634,0.11049101504417808,0.0004009459159335288,0.002592537074500315,63.363442922595155,0.0038369661868319326,6.16084018048686,1.1902839485496395,0.06859807647037444,0.0
172,nsclc_mono,-97.81589801122502,-97.81589801122502,-82.85621686524694,28.460283993523916,180.0,,0.38259053354467243,0.021239722813233764,0.13633821666565363,0.0006298593322841411,0.008956678274428897,36.79084780655905,0.00328784447469096,5.9667536186086565,0.3442070637893109,0.02449654290174137,0.0
173,nsclc_mono,-25.390666307287503,256.3435663108948,39.7978661364913,70.91340872964493,9.0,30.333333333333332,1.6192437425119284,0.01802967372764672,0.16614036351177594,0.00039223318883456585,0.005463270063698239,32.96356421135617,0.005892687316096089,1.7155357796063195,1.2264633943227479,0.028523836035221743,0.0
174,nsclc_mono,-89.59973254809537,-89.59973254809537,-82.32021280045088,38.15355099137586,180.0,,0.6747299334930951,0.02315125229282665,0.13165486604838483,0.0005517303268935649,0.006245074135735154,44.850776083113225,0.0020779040986914667,2.3537041435229216,0.8139218760042186,0.03867663044362487,0.0
175,nsclc_mono,-47.42390874207412,-41.90161645518033,-46.75420183318322,39.499665484366034,83.0,,0.9730221110306579,0.028671420404219192,0.1714000236620574,0.000759259740566552,0.002782204083480057,30.323153575575486,0.001308389942947942,3.820376263205772,0.6706041628819012,0.05234366890901978,0.0
176,nsclc_mono,-4.440924457733386,14.350025405651534,-0.7270064548640987,62.04391999899044,21.0,,2.1104084899719155,0.01711718686183806,0.1480203622195875,0.00037844571662486794,0.0009448213503997085,44.26373008064762,0.0030421594037439567,2.6379674337570114,0.5360170238768395,0.2143825791537303,0.0
177,nsclc_mono,-93.53300015319684,-93.53300015319684,-65.85491367648135,35.292308022738894,180.0,,0.6372311426371169,0.02549994631932084,0.19280767636425075,0.0007878761023647225,0.0049697535935423415,33.31273942650482,0.005643677488488199,3.5498928821363878,0.2877700546672102,0.25147384341374535,0.0
178,nsclc_mono,-2.2995974682239573,324.75856568756666,83.19366686885718,86.27353405609529,5.0,27.333333333333332,1.2382815937831335,0.024036118685127696,0.16075253518939372,0.0003076831173212444,0.002181554339831247,29.588472097965465,0.0024877739644630086,2.55609043369439,1.6447526202198743,0.32044129771528684,0.0
179,nsclc_mono,-85.33307681188094,-85.33307681188094,-64.54841250274895,34.56456355960254,180.0,,0.4256398792439977,0.030342313502541827,0.12088347462373378,0.0006948451533019826,0.00804490690937017,56.16390430984774,0.0033878557441767852,6.792963255681789,0.5110262110555968,0.0756650268102195,0.0
180,nsclc_mono,-26.42507935710907,-26.42507935710907,-21.388150561198415,50.838591433673884,180.0,,1.1099789347196074,0.019243071940751134,0.1169153999915256,0.0003408790127940577,0.0046683144184060795,37.35285484989653,0.0035751976888631206,11.213878375912456,0.563926195712498,0.09733201753880873,0.0
181,nsclc_mono,-92.40619761053792,-92.40619761053792,-72.36870505891275,42.577243468391075,180.0,,0.7501833089126699,0.033373282828698364,0.12570803544018688,0.0005029054574836996,0.004542045482509265,36.60753415643416,0.003754057663490526,1.8388974487474483,0.6214965956049753,0.010966690415314442,0.0
182,nsclc_mono,-6.4178499844791626,35.8153165353406,3.071405794143045,74.67189472144757,16.0,97.33333333333333,2.7964478210867214,0.016966907125808336,0.09474217484122059,0.0005056885404599062,0.0013564720335564253,26.961282129925767,0.00364269174025397,2.140266757566321,0.5064100584364833,0.010353960554641266,0.0
183,nsclc_mono,-15.122744649321628,280.09828827430374,52.94301807589341,59.58181503367277,12.0,33.333333333333336,1.4264760979861628,0.04091820913652899,0.30431952231137627,0.000623324044435333,0.003395238507153375,45.73368529161731,0.005046137662772616,2.2369559798729806,1.0228642228676998,0.15469226801751415,0.0
184,nsclc_mono,-36.4098717476503,-36.4098717476503,-22.959680885464053,69.5450811648251,180.0,,2.184288242883385,0.022149838868994236,0.1203528615435762,0.0008649924944569751,0.0028014815202548745,22.30166198374882,0.007504388492895219,1.6639856128289752,0.4439930438176756,0.05121200277210624,0.0
185,nsclc_mono,-96.90933593159302,-96.90933593159302,-73.88498717430211,52.38708708969943,180.0,,1.855507428135687,0.017974899433611264,0.2708601968796207,0.00034370654850517514,0.003217863263822231,28.848976029291745,0.002996240924564755,1.3190671823242146,0.37614159084309784,0.37619383900977627,0.0
186,nsclc_mono,-81.71653321478529,-81.71653321478529,-53.8660352720463,37.85714784565983,180.0,,1.29923545332428,0.02065308011486014,0.17851182570847346,0.00036269692534405753,0.0015700071550429388,52.749852117360035,0.002175551744341844,1.0399290146887954,0.4516753387339562,0.009497832991511043,0.0
187,nsclc_mono,-82.59248431847432,-82.59248431847432,-56.251037295776804,43.17818332783687,180.0,,0.9153587161814853,0.018111943583027465,0.17453727673038041,0.00031025046815766604,0.005883922424639913,30.16247716426191,0.0024228935274218572,7.1569949711643,0.4983483520004673,0.21160645508348208,0.0
188,nsclc_mono,-56.63422208768569,-56.63422208768569,-40.38431171058993,26.1474298908562,180.0,,0.5391006364070821,0.03193853267134108,0.21416433522443568,0.0004882904113678154,0.0033293146507044225,53.967973791636055,0.0021475702332340394,7.453923739329648,0.4871588058176921,0.04860006821079229,0.0
189,nsclc_mono,-52.88088014641148,-52.88088014641148,-47.84946313772798,47.41412571382352,180.0,,0.650950859959956,0.02074228567114201,0.09263772953427689,0.0008280271433421296,0.003526070014866091,29.497743490190498,0.001508795058043044,3.473288130519906,0.5964603728849133,0.1959366732174036,0.0
190,nsclc_mono,-71.75342991939446,-71.75342991939446,-59.491332757367175,39.592470347267394,180.0,,0.515281063211094,0.025866420968201416,0.086458205293045,0.000379727299614452,0.003266218827574468,26.463827535158654,0.0018144336931746026,3.3281517568116348,0.6712579407330422,0.008440845881653317,0.0
191,nsclc_mono,-92.059319227689,-92.059319227689,-66.16488966077351,28.006666367938806,180.0,,0.47785875525916666,0.032752447830639964,0.16285281925900205,0.00024217110389049225,0.006758517581614524,19.89696145564096,0.0019030680648539995,9.159827376067142,0.11640989299941737,0.2397638150840927,0.0
192,nsclc_mono,-91.88707770505182,-91.88707770505182,-64.51977284593602,40.347139707534765,180.0,,0.997065811143333,0.04467275512007565,0.1820532716293259,0.0004191958761915539,0.0033518652556634608,37.023265722546746,0.005248513580868667,2.173471837529204,0.376599129797547,0.001069489520670662,0.0
193,nsclc_mono,-16.736285950007545,342.6353177190337,59.29495424020974,62.55717355758137,14.0,35.333333333333336,1.075938517360779,0.02329287662740468,0.12531333954145799,0.0005617902769530531,0.003417068270473555,37.649646684194416,0.0021329963766738413,3.38054656863851,1.3279295518090504,0.1566911320335258,0.0
194,nsclc_mono,-81.11891323010887,-81.11891323010887,-48.34188195903106,85.21012440653757,180.0,,4.24169820088463,0.028807467387990556,0.10487989827142025,0.000650905846679846,0.0032720200259962954,37.449116444868196,0.01447319230439933,0.712032790380928,0.3163409239046708,0.00119376352634503,0.0
195,nsclc_mono,-99.99995194031982,-99.99995194031982,-99.84523438362916,70.9428856298361,180.0,,3.0647083443023346,0.026157384138266557,0.1271883652214564,0.00044101168997861927,0.012064243659416834,27.56364570097207,0.0006114335533543069,1.8315417968555454,0.28099323110783603,0.04120339575863924,0.0
196,nsclc_mono,-99.3848413630514,-99.3848413630514,-92.37319468911416,46.23667115579476,180.0,,1.0347056711305287,0.013348769645855506,0.09237924388398051,0.0003388629920854809,0.009133758813541587,48.43739419754163,0.0015329282304829123,4.065663969975156,0.5181375718407688,0.10014116302726585,0.0
197,nsclc_mono,-73.781072136716,29.83824395520096,-72.30779458249727,31.443936599772236,52.0,75.33333333333333,0.5604306714348345,0.022554507900236862,0.17395103024887326,0.0004678044985068576,0.004000322455273983,32.81501167331945,0.0008420933741057753,2.6107615833203552,1.4543452254068558,0.014269745497061587,0.0
198,nsclc_mono,-35.186479850052464,110.43879678959847,-16.571078429612818,31.040331860093012,25.0,55.0,0.4657108601797698,0.023962543643184717,0.2550319089350543,0.0002706595976755344,0.003577412894909121,31.622316446840077,0.001782243068669728,5.714888355626343,1.3813385909477807,0.006008084657773745,0.0
199,nsclc_mono,-45.51446073754805,-45.51446073754805,-25.74854367113969,35.48919552267221,180.0,,1.1207926900540324,0.023193317128770246,0.2476138835448221,0.0003165529098055683,0.0017242567519382699,29.426278575466196,0.0026214793439089416,5.86140529063129,0.3035111782986779,0.08968774366698723,0.0
200,nsclc_mono,-90.12672432692636,-90.12672432692636,-65.87275524784518,46.63982893402931,180.0,,0.8631623530552283,0.024995436370824967,0.17917197416098282,0.0005253153737310596,0.002733485338571835,38.770463108416756,0.001412324995481507,1.4458858329915392,0.5923690485903952,0.3368000601931621,0.0
1,crc_mono,-11.801407894209493,-9.964027906528605,-11.6413895284743,69.00473201979925,48.0,,2.510348067116362,0.04863394138414632,0.16848172839399783,0.0005834207559240635,0.0042007721296023065,25.280309516333325,0.0035963017648363094,7.572907281407724,0.42821987265561295,0.2603588333965833,0.0
2,crc_mono,-2.938648703344915,323.37311103490765,107.81552083655956,87.89283109692977,3.0,24.333333333333332,4.019895190998278,0.021861165841084645,0.19581479901831483,0.0009260211980313759,0.0038113673141264895,34.91754047203447,0.007938969113337996,3.16206900276127,0.8935469863719888,0.23047107251553228,0.0
3,crc_mono,-7.952154898983066,330.8198088490013,84.88513884085023,80.53506646242504,8.0,29.333333333333332,2.2137147257120793,0.02975270028584174,0.1405996321878296,0.0005359766733894232,0.0024028183535637227,35.79630389163442,0.004089709853025139,0.9581700551732802,1.1799138322555702,0.22310301430272098,0.0
4,crc_mono,0.0,328.5598995766529,145.10771286407893,75.86817684214579,0.0,21.333333333333332,1.924915673472194,0.03681028666758284,0.23052672262720933,0.0014448146978121802,0.0023254405878628827,31.038057398453056,0.013632667365603956,5.62636408380189,0.7437791261698423,0.19003938345884466,0.0
5,crc_mono,-5.095002798238168,252.2787750381402,53.41626661810761,87.55858114157378,9.0,34.666666666666664,2.2708054415120467,0.017243431665680077,0.12275301389720351,0.0005737152477345991,0.006626427042692365,36.4087188070543,0.003988572470619902,3.526165985216878,0.9295638321220747,0.567405378350434,0.0
6,crc_mono,-34.94853502897901,-34.94853502897901,-22.059790263104617,72.3630425341127,180.0,,2.753113243912881,0.023737806153435192,0.1322671526987584,0.0005223637190203414,0.0035612766165172846,25.79324404611442,0.0033078880084101803,4.756843525050164,0.3850197600822979,0.2801835770567644,0.0
7,crc_mono,-14.718609511513137,243.18772012827634,34.71730604974499,87.441872552957,12.0,39.0,6.009610139839045,0.02179414686586946,0.17213713563952213,0.0007589055309056658,0.0048822439766971525,21.319541080840775,0.0029110098275724177,4.343409830020866,0.9176393390573888,0.012004041354354395,0.0
8,crc_mono,-26.302891148694062,-26.302891148694062,-25.0556093057006,32.10965854958479,180.0,,1.0278862710709593,0.014849760501419017,0.2679779968811176,0.0011961977416867224,0.00198770863771792,70.25610402248401,0.00421838830771106,1.47206281136747,0.5522090109073464,0.017114106833065426,0.0
9,crc_mono,-13.900335682074584,108.3916770599223,13.01728297678848,63.47146901108075,14.0,50.0,2.024059387923813,0.02304309518821187,0.18338644715367464,0.0007768688067625493,0.00702124497838951,36.118025123717516,0.0040181759118642435,10.348609994647374,0.7602901259477568,0.12422669425243171,0.0
10,crc_mono,0.0,385.9453248142498,315.7300596314409,79.88098264946059,0.0,21.333333333333332,1.7690017524346846,0.031844954791691624,0.12447159073973871,0.0024711643301062536,0.005069047265220839,48.06281328505769,0.006935605432263877,2.8854135499020352,0.8607715401266359,0.3992892026038143,0.0
11,crc_mono,-15.505950415860791,399.9998283292525,364.499054298304,86.7269943115878,6.0,27.333333333333332,3.9051015904432513,0.03653794428105566,0.184922889867035,0.0007651943381675678,0.004396005331461516,34.58445985210388,0.0026080887400817617,1.763355241653493,2.4866508031737697,1.6066710300231515e-06,0.0
12,crc_mono,-4.738454238975143,240.4953717109567,66.57803027401692,89.44812453569584,6.0,27.333333333333332,4.604437655661621,0.014426222088990316,0.25827945431108995,0.0007884304554704915,0.005310138855882318,42.57527820149735,0.0072509357189910455,2.3924460922303514,0.9066538358692646,0.44645393261455174,0.0
13,crc_mono,-42.79554441993925,-42.79554441993925,-32.18070940395854,65.00765130263129,180.0,,2.445644332575335,0.025707910253520424,0.14603547665139147,0.0003897924687317455,0.0024604749699255876,38.55680580086254,0.0027794433121002037,2.911422374088527,0.572610873794939,0.024208257820818892,0.0
14,crc_mono,-2.982875578506272,399.9767122199156,340.80494241966096,96.77797837509725,3.0,24.333333333333332,2.7009942450284052,0.02956630929216101,0.16325402148844786,0.0009237664138333896,0.005412756054169392,45.22565127816297,0.003875438599709128,1.5417888123830676,1.7270162434450285,0.30369390470823926,0.0
15,crc_mono,-2.482247443186436,385.5358911537552,113.89110195113813,93.54262599388058,5.0,28.666666666666668,8.236091447525515,0.022865395197373933,0.17295164163390495,0.0009357878628638011,0.0026988936811241835,28.944256719025784,0.001736395164666119,1.146535029725969,1.245036254248731,0.15287278614887703,0.0
16,crc_mono,-3.6602679302353835,271.95738373245337,64.37649677579648,82.56311290771319,6.0,31.333333333333332,5.010383276688262,0.03231925788539448,0.2075003148764718,0.0007288135324382694,0.0017046414831438296,25.567822188139456,0.0037445047921883193,2.5353288211779685,0.9125585829978953,0.0005617639236077989,0.0
17,crc_mono,-15.61288200098967,39.8138399518493,-6.125919715215023,85.52206883342694,20.0,85.0,5.299239562139037,0.02668133045537665,0.08897294909618363,0.0006632329490996443,0.004606205451075563,35.251348473127614,0.0017259945645519109,8.219643916881004,0.2152776604715706,0.013676798095080616,0.0
18,crc_mono,-13.109226483200997,378.53646141997245,98.44374948962317,84.16114068946332,10.0,31.333333333333332,4.131699579148763,0.03358533216981285,0.1412202155940583,0.000696968220281142,0.003426189902251616,46.774653121425075,0.002517391075347654,2.7683819861945334,1.320574753467219,0.034216606069838604,0.0
19,crc_mono,-91.68165656761768,-91.68165656761768,-67.36086913640162,70.22995641338503,180.0,,3.1204995426322255,0.025381142971351033,0.18706228356111482,0.0009486760241807354,0.006953357538557228,43.60892801427969,0.002838019998309884,2.70007661057568,0.4155673255289078,0.3800970968658745,0.0
20,crc_mono,-47.641601948598435,-34.91048952820483,-47.38332286390353,91.36561238696737,69.0,165.33333333333334,6.879399891110517,0.022359448553767817,0.08876305871558528,0.0005697888599267633,0.005992434645262053,29.87444022231094,0.0011572434956933883,2.8789368985900516,0.6787485822165342,0.02253248794596902,0.0
21,crc_mono,-23.448171724961387,18.093623338333842,-17.425189578542067,56.175484226425056,27.0,97.0,1.233929661396494,0.024726393394319462,0.08449312575816376,0.000556952191887168,0.00415524605115605,33.819320581971574,0.0028489059787944106,7.926583261756555,0.6232294522632443,0.007335954125958689,0.0
22,crc_mono,-33.19668679995594,-33.19668679995594,-30.48124504983698,75.37257851150562,180.0,,3.4193160365378072,0.022985195572882373,0.15563940044590271,0.000917797517275305,0.0069105045416187364,49.50350276903059,0.004339586861491156,3.9013334036345757,0.5605746104241313,0.16156361447254045,0.0
23,crc_mono,-2.2475656800084343,393.0974905716479,165.1644025004549,95.67389369258743,3.0,24.333333333333332,6.775737948125089,0.02134140817085011,0.08235184799306175,0.000651182384277741,0.006434485245792018,28.28672082734391,0.0028084184497547578,6.564471446877821,1.433555773126032,0.1715602823089147,0.0
24,crc_mono,-15.985477840842755,330.4177253442969,89.19478164694871,96.61510617254852,5.0,26.333333333333332,4.909153233147842,0.02425148103746546,0.0969386206543831,0.0006374304744134221,0.010440053932915406,40.96406690428509,0.010935208067342697,2.042206300456011,0.9853608469141519,0.05008099069166249,0.0
25,crc_mono,-95.17189553500714,-95.17189553500714,-77.9894944481643,43.00303453291116,180.0,,1.299263972441158,0.01357402695868559,0.19916373402210688,0.00041418893722185076,0.005839453370461741,33.970970483079185,0.0021848707843175443,3.6521370972322265,0.5555268193286291,0.07253237139211725,0.0
26,crc_mono,-66.73483568260117,-61.444680705443176,-66.49070495338103,52.79318727385531,74.0,,1.624018239655073,0.019388751486127665,0.1699693072545091,0.0006802125043538658,0.00457598835328104,27.92117075195684,0.0020391517429868998,1.9393781370832932,0.835047180952199,0.007904708256530966,0.0
27,crc_mono,-63.64630641490331,-63.64630641490331,-54.96360226664335,57.85647975440573,180.0,,0.820758068230575,0.029150381411811793,0.11459610554052489,0.000804547874663325,0.006181046375733209,40.26668261984024,0.006223428216441786,1.0808845935164093,0.7713748042241827,0.12749971921254744,0.0
28,crc_mono,-95.84007497756288,-95.84007497756288,-76.69794233739296,55.14313819104999,180.0,,2.1214072361235385,0.024811777306651787,0.2016013636439076,0.0003521984829678364,0.004925589108234314,23.091024405310737,0.0023758323433029902,3.274390885624225,0.2970257997528166,0.015350122643299505,0.0
29,crc_mono,-8.798292893079296,-2.3866464092773376,-8.432970348198676,63.311927568959526,46.0,,2.4183004971157103,0.02444442109928029,0.24987365056222166,0.000656647082666411,0.001857113385776267,32.23497104964176,0.0019782403301171997,3.397721527996926,0.4999703041423194,0.43600802613030737,0.0
30,crc_mono,-9.501688431795586,231.92054088153475,33.90335340653046,71.31454496035988,15.0,42.666666666666664,1.951681682379955,0.025578760492453383,0.13850515480761555,0.0004615137145399374,0.0023659987151876563,36.204139306875135,0.00229598659216456,3.0876268586257383,1.1110660064530298,0.2037468018527977,0.0
31,crc_mono,-0.8755654793795031,241.09387710081057,67.52100934460002,103.53510804932857,2.0,25.0,5.558809192870436,0.0183153732687787,0.12862001035288328,0.0002602612633163518,0.004361997298201705,38.494882222011526,0.008373625822219531,4.486074219333513,1.3037159616313072,0.3698142193059719,0.0
32,crc_mono,-83.18889867655722,-83.18889867655722,-54.51157858083817,85.6244726344695,180.0,,5.217693417459923,0.022608591469713574,0.19326052038342004,0.0008183683200368658,0.004474780769681435,45.411504786152946,0.006716763009791962,0.7853025626909594,0.5302225389099082,0.12510592979172752,0.0
33,crc_mono,-89.22647874061558,-89.22647874061558,-59.66465923879345,70.08049754269112,180.0,,2.2613347025744526,0.025195670552200497,0.10160156687228505,0.00043894068775622753,0.004140323022165423,44.507389249526014,0.00826070677799058,1.7373960338424599,0.39998645890472645,0.03533954790462138,0.0
34,crc_mono,-1.6514137246102956,399.83262294243633,306.3601475791618,105.67213005383245,2.0,23.333333333333332,1.910194613842406,0.029012126356858514,0.14531041317175583,0.0004836801795776016,0.0037743267059461806,31.96982437224065,0.004664998929961409,1.4960485220112574,2.164038510558086,0.23531367277205678,0.0
35,crc_mono,0.0,261.6454326427212,76.0288374462844,103.14562745620337,0.0,23.0,5.488584191155716,0.01763537301410217,0.13962248687560955,0.00029161885019084286,0.0044917936522193445,24.283010726582237,0.007713378271074674,6.1143826432738395,1.2908196790104456,0.4606525714598526,0.0
36,crc_mono,0.0,168.78147843524403,46.34305522968649,87.28397361391174,0.0,35.333333333333336,5.708992486162126,0.030319723914172838,0.21060036883078745,0.0010511538429033012,0.0039263655275657535,31.467807800521776,0.0011638256076436661,5.497883657027041,0.6522821837385334,0.5127363502258824,0.0
37,crc_mono,-0.08396681249135396,332.7746082981026,126.91258924550782,98.55746193994268,1.0,22.333333333333332,9.806341707097289,0.020306964478482927,0.12983972947942005,0.0009817302693000138,0.002573154650991305,29.701505085176947,0.007050691494994971,9.55052927244042,0.6343831251339745,0.07016466382646946,0.0
38,crc_mono,-96.90514776095279,-96.90514776095279,-91.92047723171144,52.506431063418304,180.0,,1.4202981633906402,0.029925065443277072,0.11785589754542695,0.0005219964930895354,0.01218147268421291,31.827223604670436,0.0013918806034606105,6.762691879601845,0.736444449554279,0.004358427169550013,0.0
39,crc_mono,-81.36448838338929,-81.36448838338929,-50.67993408049977,39.664094259816714,180.0,,0.9753708953291615,0.037175015800887376,0.22181468989071987,0.0009021798438542748,0.002844313308137738,39.27145331098975,0.0036937811744786396,2.313076296666007,0.33003404356407307,0.3114027963683705,0.0
40,crc_mono,-22.10586066315279,-0.17731785016282808,-18.89167029481895,72.25183992156086,31.0,140.66666666666666,2.6170294120247455,0.01734212412251308,0.11802349862152982,0.0005803720124266321,0.004078977293857364,35.244804153388515,0.0032475023092492995,4.215292740361271,0.6382735800804481,0.08489850557627764,0.0
41,crc_mono,-2.0618976422621893,399.9745819147825,325.7524000893307,91.9007509627376,2.0,23.333333333333332,4.291487993475745,0.027580573207748076,0.12320461844801667,0.0007951062955632723,0.0019421250764642209,32.78290805086083,0.0034849496365210223,1.636967871242519,1.8823816126929607,0.06234183535312904,0.0
42,crc_mono,-2.8971439827814027,388.1357633700208,175.72764036424226,95.69351357431248,2.0,23.333333333333332,6.523016133171515,0.016415238527339927,0.13543511976416095,0.0008120692695848778,0.003238836125571803,33.515519666875036,0.006859795769282179,1.4056187590260327,1.1438612046332366,0.13052254226614043,0.0
43,crc_mono,-0.0024592527998468228,399.75210627745224,291.97289068543563,99.28535809546032,2.0,23.333333333333332,4.0540499664486775,0.02711238559568581,0.13995678065177114,0.0008549378028460349,0.00842086032990995,41.7996910532803,0.0031464325960017772,4.598441659628352,1.5982673441551238,0.3841274870733308,0.0
44,crc_mono,-34.66259130347271,-34.66259130347271,-23.83648897630578,86.13482827818272,180.0,,4.683630182743382,0.020889179737762394,0.07563522066556695,0.0006270186871516322,0.0031207646571639355,34.7317989914173,0.004824738231889794,1.1168888520598206,0.3957848121886095,0.030662090046591976,0.0
