time_h,time_d,A_gut,A_central,C_mgL,C_uM,KRAS_GDP,KRAS_GTP,KRAS_drug,TE,KRAS_GTP_norm,R,E,E_norm,T,T_change_pct,Z
466.0,19.416666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1951140826182902,19.511408261829022,0.0
466.5,19.4375,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1953414610893853,19.534146108938533,0.0
467.0,19.458333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1955688692275417,19.556886922754167,0.0
467.5,19.479166666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1957963070314583,19.579630703145835,0.0
468.0,19.5,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1960237744998314,19.602377449983145,0.0
468.5,19.520833333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1962512716313556,19.62512716313556,0.0
469.0,19.541666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.196478798424723,19.647879842472292,0.0
469.5,19.5625,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.196706354878623,19.6706354878623,0.0
470.0,19.583333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1969339409917437,19.693394099174366,0.0
470.5,19.604166666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1971615567627705,19.716155676277047,0.0
471.0,19.625,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1973892021903867,19.73892021903867,0.0
471.5,19.645833333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1976168772732736,19.76168772732736,0.0
472.0,19.666666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1978445820101098,19.784458201010978,0.0
472.5,19.6875,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.198072316399572,19.80723163995719,0.0
473.0,19.708333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.198300080440335,19.830008044033498,0.0
473.5,19.729166666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.198527874131071,19.852787413107098,0.0
474.0,19.75,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.19875569747045,19.875569747045006,0.0
474.5,19.770833333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.19898355045714,19.898355045714,0.0
475.0,19.791666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1992114330898067,19.92114330898067,0.0
475.5,19.8125,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.199439345367114,19.943934536711396,0.0
476.0,19.833333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1996672872877223,19.96672872877223,0.0
476.5,19.854166666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.1998952588502916,19.98952588502916,0.0
477.0,19.875,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2001232600534784,20.012326005347838,0.0
477.5,19.895833333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2003512908959373,20.035129089593728,0.0
478.0,19.916666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2005793513763212,20.05793513763212,0.0
478.5,19.9375,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.20080744149328,20.08074414932799,0.0
479.0,19.958333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2010355612454622,20.103556124546216,0.0
479.5,19.979166666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2012637106315134,20.12637106315134,0.0
480.0,20.0,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2012637106315134,20.12637106315134,0.0
480.5,20.020833333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2014918896500775,20.149188965007745,0.0
481.0,20.041666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2017200982997958,20.172009829979576,0.0
481.5,20.0625,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2019483365793076,20.194833657930754,0.0
482.0,20.083333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2021766044872502,20.217660448725017,0.0
482.5,20.104166666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2024049020222582,20.240490202225825,0.0
483.0,20.125,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2026332291829644,20.263322918296446,0.0
483.5,20.145833333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2028615859679992,20.28615859679992,0.0
484.0,20.166666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2030899723759911,20.308997237599115,0.0
484.5,20.1875,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2033183884055658,20.331838840556582,0.0
485.0,20.208333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2035468340553472,20.354683405534722,0.0
485.5,20.229166666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2037753093239572,20.377530932395715,0.0
486.0,20.25,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.204003814210015,20.40038142100149,0.0
486.5,20.270833333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2042323487121376,20.423234871213758,0.0
487.0,20.291666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2044609128289403,20.44609128289403,0.0
487.5,20.3125,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2046895065590357,20.468950655903573,0.0
488.0,20.333333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2049181299010348,20.491812990103476,0.0
488.5,20.354166666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2051467828535458,20.51467828535458,0.0
489.0,20.375,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2053754654151745,20.53754654151745,0.0
489.5,20.395833333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2056041775845252,20.56041775845252,0.0
490.0,20.416666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2058329193601993,20.583291936019933,0.0
490.5,20.4375,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2060616907407968,20.606169074079684,0.0
491.0,20.458333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2062904917249146,20.629049172491463,0.0
491.5,20.479166666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.206519322311148,20.651932231114788,0.0
492.0,20.5,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2067481824980897,20.67481824980897,0.0
492.5,20.520833333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2069770722843305,20.69770722843305,0.0
493.0,20.541666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.207205991668459,20.7205991668459,0.0
493.5,20.5625,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2074349406490612,20.74349406490612,0.0
494.0,20.583333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2076639192247212,20.766391922472117,0.0
494.5,20.604166666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2078929273940207,20.789292739402065,0.0
495.0,20.625,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2081219651555395,20.81219651555395,0.0
495.5,20.645833333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2083510325078546,20.83510325078546,0.0
496.0,20.666666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2085801294495417,20.858012944954176,0.0
496.5,20.6875,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2088092559791734,20.880925597917344,0.0
497.0,20.708333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2090384120953204,20.903841209532036,0.0
497.5,20.729166666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2092675977965515,20.926759779655146,0.0
498.0,20.75,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2094968130814325,20.949681308143255,0.0
498.5,20.770833333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2097260579485278,20.972605794852782,0.0
499.0,20.791666666666668,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.209955332396399,20.995533239639897,0.0
499.5,20.8125,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2101846364236062,21.01846364236062,0.0
500.0,20.833333333333332,0.0,0.0,0.0,0.0,0.9015748031496064,0.09842519685039368,0.0,0.0,1.0000000000000004,1.0,1.0,1.0,1.2104139700287062,21.04139700287062,0.0
