time_h,time_d,A_gut,A_central,C_mgL,C_uM,KRAS_GDP,KRAS_GTP,KRAS_drug,TE,KRAS_GTP_norm,R,E,E_norm,T,T_change_pct,Z
0.0,0.0,700.8,0.0,0.0,0.0,0.9015748031496064,0.09842519685039364,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.5,0.020833333333333332,425.05667522700605,265.63810609958676,1.2589483701402215,2.2457159652875878,0.8226944854361571,0.09808430878800278,0.0792212057758401,0.0792212057758401,0.9965365772861089,1.000000732123003,0.9999268535509809,0.9999268535509809,1.0002798850815504,0.02798850815504128,5.634859675795028e-05
1.0,0.041666666666666664,257.8099229308388,408.9667404432741,1.9382309973614886,3.4574223998599507,0.6647385514772114,0.0962670769139952,0.23899437160879336,0.2389943716087934,0.9780735014461919,1.0000198884643097,0.9990407085007448,0.9990407085007448,1.000556196745329,0.05561967453289185,0.00036940080462510155
1.5,0.0625,156.36965088535362,479.30222576704875,2.271574529701653,4.052041615593387,0.5073113086011433,0.09273387441656362,0.39995481698229307,0.39995481698229307,0.942176164072287,1.0001271060280874,0.996062781887091,0.996062781887091,1.0008153342622732,0.0815334262273204,0.0010113687334826456
2.0,0.08333333333333333,94.8429980776473,506.4766607038799,2.4003633208714685,4.2817754564243105,0.3805464835530488,0.08789685644441388,0.5315566600025374,0.5315566600025374,0.8930320614752456,1.0004493199067463,0.9899449210567876,0.9899449210567876,1.0010334322965126,0.10334322965126486,0.0019470355224515384
2.5,0.10416666666666667,57.52517076683395,508.5096703343379,2.4099984376034973,4.298962607212802,0.2876310988125384,0.0822948769250261,0.6300740242624355,0.6300740242624355,0.8361159495582657,1.0011504759763696,0.9801379907389647,0.9801379907389647,1.0011824133972407,0.1182413397240678,0.003110622726577767
3.0,0.125,34.890795089786906,496.26118508697294,2.3519487444880234,4.19541338652876,0.22244197533833468,0.07637802468768642,0.701179999973979,0.701179999973979,0.7760007308268946,1.0024072961832764,0.9665474779762462,0.9665474779762462,1.0012369519799453,0.12369519799453332,0.004440419661338331
3.5,0.14583333333333334,21.16236308214687,476.2533763688937,2.257125006487648,4.026266511751067,0.17757815442427063,0.07046316330948646,0.751958682266243,0.751958682266243,0.7159057392243829,1.0043903508006935,0.9493972062981827,0.9493972062981827,1.0011790690018791,0.11790690018791405,0.005888369519047447
4.0,0.16666666666666666,12.835624929419682,452.3816984232514,2.143989092053324,3.8244543204661503,0.14693003899175264,0.0647521823177254,0.788317778690522,0.788317778690522,0.6578821723480905,1.0072520459270986,0.9290987253698849,0.9290987253698849,1.0009995351415943,0.09995351415943432,0.007419715268947104
4.5,0.1875,7.7851981103553785,426.95239258761865,2.023471054917624,3.6094738760571246,0.1260531013817534,0.05936317401840897,0.8145837245998376,0.8145837245998376,0.6031298480270355,1.0111203160562516,0.9061537119583002,0.9061537119583002,1.0006969051827204,0.06969051827203643,0.009010013335979658
5.0,0.20833333333333334,4.721964211701583,401.31164248686696,1.9019509122600329,3.392705872743548,0.11188080497716864,0.05435776188776265,0.8337614331350688,0.8337614331350688,0.5522748607796689,1.0160962962408953,0.8810891520928109,0.8810891520928109,1.0002754726088472,0.02754726088471937,0.01064215606750175
5.5,0.22916666666666666,2.864019553584037,376.22685783866314,1.783065676960489,3.1806380252595234,0.10234229986052086,0.04976119355720275,0.8478965065822764,0.8478965065822764,0.5055737265411803,1.0222545134695131,0.8544177075784208,0.8544177075784208,0.9997431303799476,-0.025686962005244673,0.012304073027971865
6.0,0.25,1.7371157602209215,352.11767656977236,1.6688041543591108,2.976817970672691,0.09604708069396324,0.0455760645071735,0.8583768547988633,0.8583768547988633,0.463052815392883,1.0296445397679401,0.8266154820818163,0.8266154820818163,0.9991096284626255,-0.08903715373744792,0.013987114087076535
6.5,0.2708333333333333,1.05361376821892,329.19586273336364,1.560169965560965,2.78303597138952,0.09205887951653735,0.041791363870162516,0.8661497566133002,0.8661497566133002,0.42460025692085146,1.0382934002149338,0.7981111379529471,0.7981111379529471,0.9983853495323722,-0.1614650467627765,0.015684955364149853
7.0,0.2916666666666667,0.6390495489262573,307.5499721138001,1.4575828062265408,2.6000406818168758,0.08974254865895143,0.03838832564696423,0.8718691256940844,0.8718691256940844,0.3900253885731569,1.0482082875103023,0.7692821227400974,0.7692821227400974,0.9975805397548066,-0.241946024519335,0.017392869327182942
